Date,Time,Open,Close,High,Low,Volume,Amount
20210104,2021.01.04T09:31:00.000,3.667,3.6747,3.6823,3.6594,400468.8,1600645.0
20210104,2021.01.04T15:00:00.000,3.69,3.6823,3.69,3.6823,137814.0,552404.0
20210105,2021.01.05T09:31:00.000,3.6823,3.6747,3.6823,3.667,315979.2,1264633.0
20210105,2021.01.05T15:00:00.000,3.7283,3.7359,3.7359,3.7283,351532.8,1429566.0
20210106,2021.01.06T09:31:00.000,3.7359,3.7206,3.7359,3.7129,708652.8,2874693.0
20210106,2021.01.06T15:00:00.000,3.667,3.667,3.667,3.667,96816.0,386457.0
20210107,2021.01.07T09:31:00.000,3.6594,3.6517,3.667,3.644,417499.2,1660786.0
20210107,2021.01.07T15:00:00.000,3.5828,3.5905,3.5905,3.5828,128640.0,502768.0
20210108,2021.01.08T09:31:00.000,3.5828,3.5828,3.5905,3.5751,235080.0,917010.0
20210108,2021.01.08T15:00:00.000,3.5981,3.5905,3.5981,3.5905,144840.0,566083.0
20210111,2021.01.11T09:31:00.000,3.5751,3.5751,3.5828,3.5675,191395.2,744909.0
20210111,2021.01.11T15:00:00.000,3.5369,3.5369,3.5369,3.5369,41668.8,160425.0
20210112,2021.01.12T09:31:00.000,3.5216,3.5445,3.5522,3.5216,331305.6,1273754.0
20210112,2021.01.12T15:00:00.000,3.5522,3.5445,3.5522,3.5445,68040.0,262521.0
20210113,2021.01.13T09:31:00.000,3.5445,3.5369,3.5522,3.5216,334920.0,1289163.0
20210113,2021.01.13T15:00:00.000,3.6058,3.6134,3.6134,3.6058,285120.0,1121472.0
20210114,2021.01.14T09:31:00.000,3.6058,3.5905,3.6134,3.5828,527880.0,2070362.0
20210114,2021.01.14T15:00:00.000,3.6747,3.6747,3.6747,3.6747,472372.8,1889492.0
20210115,2021.01.15T09:31:00.000,3.6747,3.6594,3.6747,3.6517,501715.2,2003332.0
20210115,2021.01.15T15:00:00.000,3.667,3.6594,3.667,3.6594,179760.0,716044.0
20210118,2021.01.18T09:31:00.000,3.7359,3.7359,3.7589,3.7283,6182097.6,25182508.0
20210118,2021.01.18T15:00:00.000,3.7206,3.7129,3.7206,3.7129,275280.0,1112590.0
20210119,2021.01.19T09:31:00.000,3.6823,3.69,3.7053,3.6747,1357080.0,5442000.0
20210119,2021.01.19T15:00:00.000,3.6823,3.6747,3.6823,3.6747,145200.0,580800.0
20210120,2021.01.20T09:31:00.000,3.667,3.6594,3.6747,3.6594,199833.6,797690.0
20210120,2021.01.20T15:00:00.000,3.6747,3.667,3.6747,3.667,122524.8,489078.0
20210121,2021.01.21T09:31:00.000,3.6823,3.6594,3.69,3.6594,183960.0,736443.0
20210121,2021.01.21T15:00:00.000,3.6976,3.6976,3.6976,3.6976,114600.0,461265.0
20210122,2021.01.22T09:31:00.000,3.69,3.6747,3.6976,3.6747,324480.0,1299663.0
20210122,2021.01.22T15:00:00.000,3.6134,3.6134,3.6134,3.6134,116462.4,458086.0
20210125,2021.01.25T09:31:00.000,3.6134,3.6058,3.6134,3.6058,86760.0,340916.0
20210125,2021.01.25T15:00:00.000,3.5675,3.5598,3.5675,3.5598,120039.6,465154.0
20210126,2021.01.26T09:31:00.000,3.5598,3.5675,3.5675,3.5522,64320.0,249211.0
20210126,2021.01.26T15:00:00.000,3.5675,3.5675,3.5675,3.5675,130560.0,507008.0
20210127,2021.01.27T09:31:00.000,3.5675,3.5905,3.5905,3.5675,60398.4,235533.0
20210127,2021.01.27T15:00:00.000,3.5751,3.5751,3.5751,3.5751,109023.6,424284.0
20210128,2021.01.28T09:31:00.000,3.5598,3.5598,3.5751,3.5522,215304.0,834620.0
20210128,2021.01.28T15:00:00.000,3.5522,3.5445,3.5522,3.5445,162000.0,625050.0
20210129,2021.01.29T09:31:00.000,3.5522,3.5751,3.5751,3.5522,97920.0,379584.0
20210129,2021.01.29T15:00:00.000,3.5445,3.5369,3.5445,3.5369,54220.8,208750.0
20210201,2021.02.01T09:31:00.000,3.5369,3.5369,3.5445,3.5369,76680.0,295386.0
20210201,2021.02.01T15:00:00.000,3.5369,3.5292,3.5369,3.5292,57600.0,221280.0
20210202,2021.02.02T09:31:00.000,3.5292,3.5216,3.5292,3.5216,158520.0,608949.0
20210202,2021.02.02T15:00:00.000,3.5369,3.5292,3.5369,3.5292,78366.0,301056.0
20210203,2021.02.03T09:31:00.000,3.5292,3.5216,3.5445,3.5216,239520.0,920861.0
20210203,2021.02.03T15:00:00.000,3.4527,3.445,3.4527,3.445,219960.0,824850.0
20210204,2021.02.04T09:31:00.000,3.445,3.445,3.4527,3.4373,231480.0,868295.0
20210204,2021.02.04T15:00:00.000,3.4067,3.4144,3.4144,3.4067,54000.0,200700.0
20210205,2021.02.05T09:31:00.000,3.4067,3.4067,3.4144,3.4067,51984.0,192775.0
20210205,2021.02.05T15:00:00.000,3.4527,3.445,3.4527,3.445,80064.0,300240.0
20210208,2021.02.08T09:31:00.000,3.4527,3.4603,3.4603,3.4527,151680.0,570398.0
20210208,2021.02.08T15:00:00.000,3.4527,3.4527,3.4527,3.4527,49680.0,186714.0
20210209,2021.02.09T09:31:00.000,3.445,3.4603,3.4603,3.4373,187200.0,701755.0
20210209,2021.02.09T15:00:00.000,3.4756,3.468,3.4756,3.468,98160.0,370554.0
20210210,2021.02.10T09:31:00.000,3.468,3.468,3.468,3.4527,73200.0,275977.0
20210210,2021.02.10T15:00:00.000,3.4756,3.468,3.4756,3.468,80880.0,305322.0
20210218,2021.02.18T09:31:00.000,3.4833,3.5139,3.5139,3.4833,491520.0,1869669.0
20210218,2021.02.18T15:00:00.000,3.5139,3.5139,3.5139,3.5139,107040.0,409428.0
20210219,2021.02.19T09:31:00.000,3.4986,3.5062,3.5139,3.4909,76080.0,289974.0
20210219,2021.02.19T15:00:00.000,3.5828,3.5828,3.5828,3.5828,112560.0,438984.0
20210222,2021.02.22T09:31:00.000,3.5905,3.5981,3.5981,3.5828,340926.0,1332395.0
20210222,2021.02.22T15:00:00.000,3.6058,3.6058,3.6058,3.6058,19440.0,76302.0
20210223,2021.02.23T09:31:00.000,3.6058,3.6058,3.6134,3.5981,199920.0,784513.0
20210223,2021.02.23T15:00:00.000,3.5905,3.5905,3.5905,3.5905,28920.0,113029.0
20210224,2021.02.24T09:31:00.000,3.6134,3.6211,3.6211,3.6058,220732.8,868329.0
20210224,2021.02.24T15:00:00.000,3.5981,3.5905,3.5981,3.5905,18120.0,70819.0
20210225,2021.02.25T09:31:00.000,3.6058,3.6134,3.6211,3.6058,214982.4,844678.0
20210225,2021.02.25T15:00:00.000,3.6134,3.6134,3.6134,3.6134,108105.6,425216.0
20210226,2021.02.26T09:31:00.000,3.5905,3.5981,3.5981,3.5828,565920.0,2210015.0
20210226,2021.02.26T15:00:00.000,3.5675,3.5598,3.5675,3.5598,208080.0,806310.0
20210301,2021.03.01T09:31:00.000,3.5751,3.5828,3.5828,3.5675,262180.8,1020456.0
20210301,2021.03.01T15:00:00.000,3.5981,3.6058,3.6058,3.5981,171240.0,672117.0
20210302,2021.03.02T09:31:00.000,3.5905,3.5981,3.6058,3.5905,201082.8,787434.0
20210302,2021.03.02T15:00:00.000,3.5905,3.5828,3.5905,3.5828,17160.0,66924.0
20210303,2021.03.03T09:31:00.000,3.5751,3.5751,3.5828,3.5751,52132.8,203260.0
20210303,2021.03.03T15:00:00.000,3.6211,3.6211,3.6211,3.6211,55608.0,219188.0
20210304,2021.03.04T09:31:00.000,3.6058,3.6134,3.6134,3.5981,293870.4,1153039.0
20210304,2021.03.04T15:00:00.000,3.6287,3.6287,3.6287,3.6287,124560.0,492012.0
20210305,2021.03.05T09:31:00.000,3.6287,3.6287,3.6364,3.6134,285480.0,1127768.0
20210305,2021.03.05T15:00:00.000,3.644,3.644,3.644,3.644,164640.0,653072.0
20210308,2021.03.08T09:31:00.000,3.6364,3.6517,3.6594,3.6364,329764.8,1308829.0
20210308,2021.03.08T15:00:00.000,3.6364,3.6364,3.6364,3.6364,93960.0,371925.0
20210309,2021.03.09T09:31:00.000,3.6364,3.644,3.644,3.6287,294691.2,1166067.0
20210309,2021.03.09T15:00:00.000,3.644,3.644,3.644,3.644,223800.0,887740.0
20210310,2021.03.10T09:31:00.000,3.644,3.6364,3.644,3.6287,576816.0,2284250.0
20210310,2021.03.10T15:00:00.000,3.5905,3.5981,3.5981,3.5905,154080.0,603480.0
